Scenario,Class,SubClass,Resource,Model,Fips Code,County,State,Sqmi,Land Source,Price Offered,Production,Production Unit,Production Energy Content,Energy Content Unit,Production Density per Sq Mile,BTU/Ton,USDA Region
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,16037,Custer County,Idaho,4938.6,Crop,70,0,dt,0,BTU,0,15722000,Mountain States
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,18059,Hancock County,Indiana,307.03,Crop,70,82709,dt,1.30035E+12,BTU,269.38,15722000,Corn Belt
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,13103,Effingham County,Georgia,482.9,Crop,70,1935,dt,30422070000,BTU,4.01,15722000,Southeast
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,04011,Greenlee County,Arizona,1847.45,Crop,70,0,dt,0,BTU,0,15722000,Mountain States
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,18115,Ohio County,Indiana,87.45,Crop,70,0,dt,0,BTU,0,15722000,Corn Belt
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,13161,Jeff Davis County,Georgia,335.4,Crop,70,6801,dt,1.06925E+11,BTU,20.28,15722000,Southeast
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,16083,Twin Falls County,Idaho,1928.69,Crop,70,72728,dt,1.14343E+12,BTU,37.71,15722000,Mountain States
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,18151,Steuben County,Indiana,322.47,Crop,70,50754,dt,7.97954E+11,BTU,157.39,15722000,Corn Belt
near-term,agriculture land,Agricultural residues,Barley straw,POLYSYS,40017,Canadian County,Oklahoma,905.51,Crop,70,0,dt,0,BTU,0,14892000,Southern Plains
near-term,agriculture land,Agricultural residues,Barley straw,POLYSYS,30039,Granite County,Montana,1732.78,Crop,70,0,dt,0,BTU,0,14892000,Mountain States
near-term,agriculture land,Agricultural residues,Barley straw,POLYSYS,38031,Foster County,North Dakota,646.86,Crop,70,0,dt,0,BTU,0,14892000,Northern Plains
near-term,agriculture land,Agricultural residues,Barley straw,POLYSYS,38047,Logan County,North Dakota,1011.02,Crop,70,0,dt,0,BTU,0,14892000,Northern Plains
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,13179,Liberty County,Georgia,521.04,Crop,70,0,dt,0,BTU,0,15722000,Southeast
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,05145,White County,Arkansas,1042.02,Crop,70,0,dt,0,BTU,0,15722000,Delta States
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,01043,Cullman County,Alabama,755.02,Crop,70,3718,dt,58454396000,BTU,4.92,15722000,Southeast
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,08075,Logan County,Colorado,1844.92,Crop,70,43409,dt,6.82476E+11,BTU,23.53,15722000,Mountain States
near-term,agriculture land,Agricultural residues,Barley straw,POLYSYS,16051,Jefferson County,Idaho,1105.71,Crop,70,0,dt,0,BTU,0,14892000,Mountain States
near-term,agriculture land,Agricultural residues,Barley straw,POLYSYS,40055,Greer County,Oklahoma,643.59,Crop,70,0,dt,0,BTU,0,14892000,Southern Plains
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,01049,DeKalb County,Alabama,778.66,Crop,70,5958,dt,93671676000,BTU,7.65,15722000,Southeast
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,08069,Larimer County,Colorado,2633.99,Crop,70,15699,dt,2.4682E+11,BTU,5.96,15722000,Mountain States
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,17135,Montgomery County,Illinois,709.73,Crop,70,193285,dt,3.03883E+12,BTU,272.34,15722000,Corn Belt
near-term,agriculture land,Agricultural residues,Barley straw,POLYSYS,16077,Power County,Idaho,1442.13,Crop,70,0,dt,0,BTU,0,14892000,Mountain States
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,20021,Cherokee County,Kansas,591.02,Crop,70,0,dt,0,BTU,0,15722000,Northern Plains
near-term,agriculture land,Agricultural residues,Barley straw,POLYSYS,27069,Kittson County,Minnesota,1103.82,Crop,70,1346,dt,20044632000,BTU,1.22,14892000,Lake States
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,16051,Jefferson County,Idaho,1105.71,Crop,70,0,dt,0,BTU,0,15722000,Mountain States
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,18089,Lake County,Indiana,504.1,Crop,70,81221,dt,1.27696E+12,BTU,161.12,15722000,Corn Belt
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,18043,Floyd County,Indiana,149.53,Crop,70,0,dt,0,BTU,0,15722000,Corn Belt
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,05063,Independence County,Arkansas,771.53,Crop,70,13125,dt,2.06351E+11,BTU,17.01,15722000,Delta States
near-term,agriculture land,Agricultural residues,Barley straw,POLYSYS,46093,Meade County,South Dakota,3482.8,Crop,70,0,dt,0,BTU,0,14892000,Northern Plains
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,18081,Johnson County,Indiana,321.79,Crop,70,87122,dt,1.36973E+12,BTU,270.74,15722000,Corn Belt
near-term,agriculture land,Agricultural residues,Barley straw,POLYSYS,08075,Logan County,Colorado,1844.92,Crop,70,0,dt,0,BTU,0,14892000,Mountain States
near-term,agriculture land,Agricultural residues,Barley straw,POLYSYS,16035,Clearwater County,Idaho,2488.05,Crop,70,0,dt,0,BTU,0,14892000,Mountain States
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,20039,Decatur County,Kansas,894.15,Crop,70,0,dt,0,BTU,0,15722000,Northern Plains
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,05001,Arkansas County,Arkansas,1038.74,Crop,70,0,dt,0,BTU,0,15722000,Delta States
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,13251,Screven County,Georgia,655.87,Crop,70,0,dt,0,BTU,0,15722000,Southeast
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,17059,Gallatin County,Illinois,328.1,Crop,70,63573,dt,9.99495E+11,BTU,193.76,15722000,Corn Belt
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,17055,Franklin County,Illinois,431.47,Crop,70,25452,dt,4.00156E+11,BTU,58.99,15722000,Corn Belt
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,13237,Putnam County,Georgia,360.69,Crop,70,0,dt,0,BTU,0,15722000,Southeast
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,05081,Little River County,Arkansas,563.35,Crop,70,5015,dt,78845830000,BTU,8.9,15722000,Delta States
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,17099,LaSalle County,Illinois,1148.18,Crop,70,516928,dt,8.12714E+12,BTU,450.22,15722000,Corn Belt
near-term,agriculture land,Agricultural residues,Barley straw,POLYSYS,24035,Queen Anne's County,Maryland,376.13,Crop,70,0,dt,0,BTU,0,14892000,Northeast
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,05095,Monroe County,Arkansas,621.26,Crop,70,32273,dt,5.07396E+11,BTU,51.95,15722000,Delta States
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,04012,La Paz County,Arizona,4510.67,Crop,70,0,dt,0,BTU,0,15722000,Mountain States
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,19163,Scott County,Iowa,468.21,Crop,70,135144,dt,2.12473E+12,BTU,288.64,15722000,Corn Belt
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,18075,Jay County,Indiana,384.08,Crop,70,99683,dt,1.56722E+12,BTU,259.54,15722000,Corn Belt
near-term,agriculture land,Agricultural residues,Barley straw,POLYSYS,06049,Modoc County,California,4203.26,Crop,70,0,dt,0,BTU,0,14892000,Pacific
near-term,agriculture land,Agricultural residues,Barley straw,POLYSYS,56015,Goshen County,Wyoming,2232.17,Crop,70,0,dt,0,BTU,0,14892000,Mountain States
near-term,agriculture land,Agricultural residues,Barley straw,POLYSYS,30065,Musselshell County,Montana,1871.7,Crop,70,0,dt,0,BTU,0,14892000,Mountain States
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,16023,Butte County,Idaho,2238.52,Crop,70,0,dt,0,BTU,0,15722000,Mountain States
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,13095,Dougherty County,Georgia,334.57,Crop,70,3646,dt,57322412000,BTU,10.9,15722000,Southeast
near-term,agriculture land,Agricultural residues,Barley straw,POLYSYS,40141,Tillman County,Oklahoma,879.2,Crop,70,0,dt,0,BTU,0,14892000,Southern Plains
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,20009,Barton County,Kansas,900.64,Crop,70,0,dt,0,BTU,0,15722000,Northern Plains
near-term,agriculture land,Agricultural residues,Barley straw,POLYSYS,37151,Randolph County,North Carolina,789.96,Crop,70,0,dt,0,BTU,0,14892000,Appalachia
near-term,agriculture land,Agricultural residues,Barley straw,POLYSYS,30045,Judith Basin County,Montana,1870.49,Crop,70,0,dt,0,BTU,0,14892000,Mountain States
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,13201,Miller County,Georgia,283.66,Crop,70,0,dt,0,BTU,0,15722000,Southeast
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,13319,Wilkinson County,Georgia,451.95,Crop,70,0,dt,0,BTU,0,15722000,Southeast
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,12125,Union County,Florida,249.75,Crop,70,0,dt,0,BTU,0,15722000,Southeast
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,13253,Seminole County,Georgia,256.56,Crop,70,21618,dt,3.39878E+11,BTU,84.26,15722000,Southeast
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,20015,Butler County,Kansas,1446.53,Crop,70,12429,dt,1.95409E+11,BTU,8.59,15722000,Northern Plains
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,18141,St. Joseph County,Indiana,461.39,Crop,70,81960,dt,1.28858E+12,BTU,177.64,15722000,Corn Belt
near-term,agriculture land,Agricultural residues,Barley straw,POLYSYS,56023,Lincoln County,Wyoming,4094.62,Crop,70,0,dt,0,BTU,0,14892000,Mountain States
near-term,agriculture land,Agricultural residues,Barley straw,POLYSYS,06083,Santa Barbara County,California,2748.03,Crop,70,0,dt,0,BTU,0,14892000,Pacific
near-term,agriculture land,Agricultural residues,Barley straw,POLYSYS,06031,Kings County,California,1392.2,Crop,70,0,dt,0,BTU,0,14892000,Pacific
near-term,agriculture land,Agricultural residues,Barley straw,POLYSYS,56009,Converse County,Wyoming,4265.06,Crop,70,0,dt,0,BTU,0,14892000,Mountain States
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,13197,Marion County,Georgia,367.18,Crop,70,0,dt,0,BTU,0,15722000,Southeast
near-term,agriculture land,Agricultural residues,Barley straw,POLYSYS,27087,Mahnomen County,Minnesota,582.91,Crop,70,0,dt,0,BTU,0,14892000,Lake States
near-term,agriculture land,Agricultural residues,Barley straw,POLYSYS,46047,Fall River County,South Dakota,1749.17,Crop,70,0,dt,0,BTU,0,14892000,Northern Plains
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,06011,Colusa County,California,1156.36,Crop,70,0,dt,0,BTU,0,15722000,Pacific
near-term,agriculture land,Agricultural residues,Barley straw,POLYSYS,38037,Grant County,North Dakota,1666.02,Crop,70,0,dt,0,BTU,0,14892000,Northern Plains
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,19195,Worth County,Iowa,401.94,Crop,70,186998,dt,2.93998E+12,BTU,465.24,15722000,Corn Belt
near-term,agriculture land,Agricultural residues,Barley straw,POLYSYS,20195,Trego County,Kansas,899.62,Crop,70,0,dt,0,BTU,0,14892000,Northern Plains
near-term,agriculture land,Agricultural residues,Barley straw,POLYSYS,38069,Pierce County,North Dakota,1082.47,Crop,70,7636,dt,1.13715E+11,BTU,7.05,14892000,Northern Plains
near-term,agriculture land,Agricultural residues,Barley straw,POLYSYS,37059,Davie County,North Carolina,266.6,Crop,70,0,dt,0,BTU,0,14892000,Appalachia
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,17093,Kendall County,Illinois,322.22,Crop,70,147633,dt,2.32109E+12,BTU,458.17,15722000,Corn Belt
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,17043,DuPage County,Illinois,336.39,Crop,70,0,dt,0,BTU,0,15722000,Corn Belt
near-term,agriculture land,Agricultural residues,Barley straw,POLYSYS,56027,Niobrara County,Wyoming,2627.95,Crop,70,0,dt,0,BTU,0,14892000,Mountain States
near-term,agriculture land,Agricultural residues,Barley straw,POLYSYS,48117,Deaf Smith County,Texas,1498.34,Crop,70,0,dt,0,BTU,0,14892000,Southern Plains
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,06111,Ventura County,California,1854.54,Crop,70,0,dt,0,BTU,0,15722000,Pacific
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,13003,Atkinson County,Georgia,344.53,Crop,70,5571,dt,87587262000,BTU,16.17,15722000,Southeast
near-term,agriculture land,Agricultural residues,Barley straw,POLYSYS,24043,Washington County,Maryland,467.34,Crop,70,2388,dt,35562096000,BTU,5.11,14892000,Northeast
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,18171,Warren County,Indiana,366.41,Crop,70,164445,dt,2.5854E+12,BTU,448.8,15722000,Corn Belt
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,13299,Ware County,Georgia,907.99,Crop,70,0,dt,0,BTU,0,15722000,Southeast
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,18103,Miami County,Indiana,377.39,Crop,70,103098,dt,1.62091E+12,BTU,273.19,15722000,Corn Belt
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,05079,Lincoln County,Arkansas,569.77,Crop,70,4510,dt,70906220000,BTU,7.92,15722000,Delta States
near-term,agriculture land,Agricultural residues,Wheat straw,POLYSYS,47131,Obion County,Tennessee,555.45,Crop,70,13730,dt,2.04467E+11,BTU,24.72,14892000,Appalachia
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,18143,Scott County,Indiana,192.75,Crop,70,0,dt,0,BTU,0,15722000,Corn Belt
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,17115,Macon County,Illinois,585.75,Crop,70,0,dt,0,BTU,0,15722000,Corn Belt
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,18083,Knox County,Indiana,523.89,Crop,70,139628,dt,2.19523E+12,BTU,266.52,15722000,Corn Belt
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,18051,Gibson County,Indiana,499.31,Crop,70,120755,dt,1.89851E+12,BTU,241.84,15722000,Corn Belt
near-term,agriculture land,Agricultural residues,Barley straw,POLYSYS,31161,Sheridan County,Nebraska,2469.74,Crop,70,0,dt,0,BTU,0,14892000,Northern Plains
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,18119,Owen County,Indiana,387.83,Crop,70,9852,dt,1.54893E+11,BTU,25.4,15722000,Corn Belt
near-term,agriculture land,Agricultural residues,Barley straw,POLYSYS,47079,Henry County,Tennessee,593.4,Crop,70,0,dt,0,BTU,0,14892000,Appalachia
near-term,agriculture land,Agricultural residues,Barley straw,POLYSYS,30107,Wheatland County,Montana,1427.5,Crop,70,0,dt,0,BTU,0,14892000,Mountain States
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,09001,Fairfield County,Connecticut,643.56,Crop,70,0,dt,0,BTU,0,15722000,Northeast
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,19177,Van Buren County,Iowa,490.54,Crop,70,0,dt,0,BTU,0,15722000,Corn Belt
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,13129,Gordon County,Georgia,358.65,Crop,70,0,dt,0,BTU,0,15722000,Southeast
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,18107,Montgomery County,Indiana,505.45,Crop,70,257035,dt,4.0411E+12,BTU,508.53,15722000,Corn Belt
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,17085,Jo Daviess County,Illinois,618.6,Crop,70,90692,dt,1.42586E+12,BTU,146.61,15722000,Corn Belt
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,19197,Wright County,Iowa,582.23,Crop,70,456563,dt,7.17808E+12,BTU,784.16,15722000,Corn Belt
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,13195,Madison County,Georgia,285.59,Crop,70,0,dt,0,BTU,0,15722000,Southeast
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,18049,Fulton County,Indiana,371.27,Crop,70,119287,dt,1.87543E+12,BTU,321.29,15722000,Corn Belt
near-term,agriculture land,Agricultural residues,Barley straw,POLYSYS,30095,Stillwater County,Montana,1805.91,Crop,70,0,dt,0,BTU,0,14892000,Mountain States
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,17179,Tazewell County,Illinois,657.98,Crop,70,333449,dt,5.24249E+12,BTU,506.78,15722000,Corn Belt
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,13033,Burke County,Georgia,834.98,Crop,70,40311,dt,6.3377E+11,BTU,48.28,15722000,Southeast
near-term,agriculture land,Agricultural residues,Barley straw,POLYSYS,06035,Lassen County,California,4720.12,Crop,70,0,dt,0,BTU,0,14892000,Pacific
near-term,agriculture land,Agricultural residues,Barley straw,POLYSYS,46075,Jones County,South Dakota,970.89,Crop,70,0,dt,0,BTU,0,14892000,Northern Plains
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,13025,Brantley County,Georgia,447.21,Crop,70,0,dt,0,BTU,0,15722000,Southeast
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,19169,Story County,Iowa,573.65,Crop,70,256297,dt,4.0295E+12,BTU,446.78,15722000,Corn Belt
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,08033,Dolores County,Colorado,1068.22,Crop,70,0,dt,0,BTU,0,15722000,Mountain States
near-term,agriculture land,Agricultural residues,Barley straw,POLYSYS,31045,Dawes County,Nebraska,1400.98,Crop,70,0,dt,0,BTU,0,14892000,Northern Plains
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,19011,Benton County,Iowa,718.37,Crop,70,278347,dt,4.37617E+12,BTU,387.47,15722000,Corn Belt
near-term,agriculture land,Agricultural residues,Barley straw,POLYSYS,38049,McHenry County,North Dakota,1911.52,Crop,70,5007,dt,74564244000,BTU,2.62,14892000,Northern Plains
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,13119,Franklin County,Georgia,266.27,Crop,70,0,dt,0,BTU,0,15722000,Southeast
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,18001,Adams County,Indiana,339.97,Crop,70,124702,dt,1.96056E+12,BTU,366.8,15722000,Corn Belt
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,18061,Harrison County,Indiana,486.14,Crop,70,5015,dt,78845830000,BTU,10.32,15722000,Corn Belt
near-term,agriculture land,Agricultural residues,Barley straw,POLYSYS,48193,Hamilton County,Texas,836.39,Crop,70,0,dt,0,BTU,0,14892000,Southern Plains
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,12113,Santa Rosa County,Florida,1023.53,Crop,70,0,dt,0,BTU,0,15722000,Southeast
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,13153,Houston County,Georgia,379.9,Crop,70,2763,dt,43439886000,BTU,7.27,15722000,Southeast
near-term,agriculture land,Agricultural residues,Barley straw,POLYSYS,38001,Adams County,North Dakota,988.66,Crop,70,0,dt,0,BTU,0,14892000,Northern Plains
